|  Palabra     |       Probabilidad         | Cantidad de Informacion   |
|   1000110    | 0.009333333333333334       | 6.743391863325639 bits
|   1010100    | 0.009333333333333334       | 6.743391863325639 bits
|   1100010    | 0.009111111111111111       | 6.778157281486316 bits
|   0111011    | 0.009555555555555555       | 6.709444531402301 bits
|   1010001    | 0.006222222222222222       | 7.328354364046795 bits
|   0011100    | 0.007333333333333333       | 7.091315166745946 bits
|   1100110    | 0.006222222222222222       | 7.328354364046795 bits
|   0001000    | 0.009333333333333334       | 6.743391863325639 bits
|   0101100    | 0.008222222222222223       | 6.92625592047545 bits
|   1011001    | 0.0057777777777777775      | 7.435269567963307 bits
|   0110110    | 0.007555555555555556       | 7.04824644485406 bits
|   1101001    | 0.010444444444444444       | 6.581120434426763 bits
|   1111010    | 0.006888888888888889       | 7.181512975717525 bits
|   1101100    | 0.006                      | 7.380821783940932 bits
|   0010001    | 0.0071111111111111115      | 7.135709286104399 bits
|   0111101    | 0.008                      | 6.965784284662088 bits
|   1010010    | 0.008222222222222223       | 6.92625592047545 bits
|   1101110    | 0.009111111111111111       | 6.778157281486316 bits
|   0101111    | 0.0077777777777777776      | 7.006426269159433 bits
|   0101010    | 0.006222222222222222       | 7.328354364046795 bits
|   1110001    | 0.009333333333333334       | 6.743391863325639 bits
|   0111111    | 0.01                       | 6.643856189774725 bits
|   0111010    | 0.009111111111111111       | 6.778157281486316 bits
|   0100101    | 0.008222222222222223       | 6.92625592047545 bits
|   0001100    | 0.007555555555555556       | 7.04824644485406 bits
|   1111101    | 0.008888888888888889       | 6.813781191217037 bits
|   0010101    | 0.008                      | 6.965784284662088 bits
|   1010011    | 0.007555555555555556       | 7.04824644485406 bits
|   0100000    | 0.007333333333333333       | 7.091315166745946 bits
|   1111100    | 0.010222222222222223       | 6.612147330047387 bits
|   0101001    | 0.0071111111111111115      | 7.135709286104399 bits
|   1001100    | 0.008                      | 6.965784284662088 bits
|   0010010    | 0.010666666666666666       | 6.550746785383243 bits
|   0011001    | 0.008                      | 6.965784284662088 bits
|   0000001    | 0.0064444444444444445      | 7.277728290976827 bits
|   1010111    | 0.008222222222222223       | 6.92625592047545 bits
|   1100111    | 0.006                      | 7.380821783940932 bits
|   0001101    | 0.008888888888888889       | 6.813781191217037 bits
|   0000010    | 0.006888888888888889       | 7.181512975717525 bits
|   1001011    | 0.0077777777777777776      | 7.006426269159433 bits
|   1101011    | 0.009333333333333334       | 6.743391863325639 bits
|   1000001    | 0.0071111111111111115      | 7.135709286104399 bits
|   0000111    | 0.006222222222222222       | 7.328354364046795 bits
|   0110010    | 0.009111111111111111       | 6.778157281486316 bits
|   1001000    | 0.008                      | 6.965784284662088 bits
|   0111000    | 0.009777777777777778       | 6.676277667467103 bits
|   1000000    | 0.007333333333333333       | 7.091315166745946 bits
|   0010100    | 0.007555555555555556       | 7.04824644485406 bits
|   0101110    | 0.007333333333333333       | 7.091315166745946 bits
|   0000000    | 0.009111111111111111       | 6.778157281486316 bits
|   0100111    | 0.008                      | 6.965784284662088 bits
|   1100011    | 0.0071111111111111115      | 7.135709286104399 bits
|   1110010    | 0.007333333333333333       | 7.091315166745946 bits
|   1001110    | 0.0077777777777777776      | 7.006426269159433 bits
|   1011100    | 0.007555555555555556       | 7.04824644485406 bits
|   0000101    | 0.008                      | 6.965784284662088 bits
|   0101000    | 0.009777777777777778       | 6.676277667467103 bits
|   1101000    | 0.0071111111111111115      | 7.135709286104399 bits
|   0111100    | 0.006222222222222222       | 7.328354364046795 bits
|   0100100    | 0.0077777777777777776      | 7.006426269159433 bits
|   0100011    | 0.008444444444444444       | 6.887781772660815 bits
|   1000011    | 0.008222222222222223       | 6.92625592047545 bits
|   1000111    | 0.004666666666666667       | 7.743391863325639 bits
|   1110101    | 0.006666666666666667       | 7.22881869049588 bits
|   0000011    | 0.0044444444444444444      | 7.813781191217037 bits
La cantidad de palabras codigo distintas son: 128
La entropia de la fuente es: 6.97665781768082
